iso,umd_tree_cover_loss__year,,umd_tree_cover_loss__ha,umd_tree_cover_loss_from_fires__ha
FRA,2015,FRA2015,37292.58559,436.2480508
GAB,2015,GAB2015,25472.55034,84.44111682
GBR,2015,GBR2015,23996.89367,132.4208259
GEO,2015,GEO2015,42.8506224,0.400571021
GHA,2015,GHA2015,57390.60139,8.107287978
GIN,2015,GIN2015,161819.8656,103.7229598
GLP,2015,GLP2015,71.39707073,2.663078355
GMB,2015,GMB2015,10.04047817,0
GNB,2015,GNB2015,12661.14172,20.67813986
GNQ,2015,GNQ2015,7468.753941,36.14488285
GRC,2015,GRC2015,3840.121673,1612.67507
GRD,2015,GRD2015,6.698007765,0.075289635
GTM,2015,GTM2015,54234.32662,3429.917948
GUF,2015,GUF2015,2867.502652,158.1344818
GUY,2015,GUY2015,13084.33196,2009.592863
HND,2015,HND2015,50242.86003,4666.360024
HRV,2015,HRV2015,2669.04807,382.4854083
HTI,2015,HTI2015,3087.564796,162.0277778
HUN,2015,HUN2015,10717.8161,36.95098645
IDN,2015,IDN2015,1746464.323,290247.8372
IMN,2015,IMN2015,22.23253135,0.363140797
IND,2015,IND2015,109677.6358,652.4171907
IRL,2015,IRL2015,4484.214602,23.25477591
ISR,2015,ISR2015,51.33272803,3.076733762
ITA,2015,ITA2015,14124.30524,696.471414
JAM,2015,JAM2015,2903.314883,390.8943515
JEY,2015,JEY2015,0.202724862,0
JOR,2015,JOR2015,0.391583752,0.13060908
JPN,2015,JPN2015,31145.14652,100.6893145
KAZ,2015,KAZ2015,181.1622937,1.42086252
KEN,2015,KEN2015,15615.42393,120.907032
KHM,2015,KHM2015,132857.4529,215.1780155
KNA,2015,KNA2015,0.956671546,0
KOR,2015,KOR2015,17340.7367,171.2655386
LAO,2015,LAO2015,284935.1448,259.2261376
LBN,2015,LBN2015,173.6172988,19.1466038
LBR,2015,LBR2015,186010.1285,331.6927433
LBY,2015,LBY2015,0.19478585,0
LCA,2015,LCA2015,7.175106601,0
LIE,2015,LIE2015,1.317510179,0
LKA,2015,LKA2015,7403.015198,46.88254626
LSO,2015,LSO2015,0.934455176,0
LTU,2015,LTU2015,15794.33939,9.041978453
LUX,2015,LUX2015,327.4653115,0.049976505
LVA,2015,LVA2015,30829.68652,36.56650374
MAR,2015,MAR2015,951.9919859,198.2966601
MDA,2015,MDA2015,495.6816709,0.365466002
MDG,2015,MDG2015,301788.6612,15328.72655
MEX,2015,MEX2015,197533.4218,25458.34955
MKD,2015,MKD2015,784.3280615,16.36471424
MLI,2015,MLI2015,204.1535159,0
MMR,2015,MMR2015,293305.1752,1420.228755
MNE,2015,MNE2015,180.9633995,5.88757992
MNG,2015,MNG2015,7145.327206,7026.580353
MOZ,2015,MOZ2015,181404.7542,3897.6622
MSR,2015,MSR2015,0.147481392,0
MTQ,2015,MTQ2015,31.572052,0.074481156
MWI,2015,MWI2015,10793.02664,19.29373042
MYS,2015,MYS2015,454490.823,9729.905297
MYT,2015,MYT2015,18.08987841,0
NAM,2015,NAM2015,6.014804156,0
NCL,2015,NCL2015,486.1010029,73.13473486
NGA,2015,NGA2015,40927.69902,18.56806087
NIC,2015,NIC2015,35520.9541,1201.389055
NLD,2015,NLD2015,894.1996832,2.071591068
NOR,2015,NOR2015,36638.84619,140.7219875
NPL,2015,NPL2015,579.3662048,10.22144328
NZL,2015,NZL2015,64002.90594,1459.653237
PAK,2015,PAK2015,2.41608826,0
PAN,2015,PAN2015,10591.24319,342.1604757
PER,2015,PER2015,166449.3099,7088.902724
PHL,2015,PHL2015,65895.72467,796.5391675
PNG,2015,PNG2015,180806.7973,36207.03922
POL,2015,POL2015,42742.65095,53.15093198
PRI,2015,PRI2015,722.2241255,15.74448128
PRK,2015,PRK2015,10851.6365,6751.805824
PRT,2015,PRT2015,46096.37445,10782.08367
PRY,2015,PRY2015,279304.2838,2790.013831
PSE,2015,PSE2015,0.130280411,0
REU,2015,REU2015,8.562228997,0
ROU,2015,ROU2015,10906.45707,14.06140307
RUS,2015,RUS2015,2332110.881,1430796.384
RWA,2015,RWA2015,2216.798133,54.2088122
SDN,2015,SDN2015,8.055737398,0.075997591
SEN,2015,SEN2015,293.5714334,0.601412826
SGP,2015,SGP2015,155.0517135,0.307632912
SLB,2015,SLB2015,14969.81737,607.2745889
SLE,2015,SLE2015,232761.7346,261.6706158
SLV,2015,SLV2015,2388.834232,147.9121607
SMR,2015,SMR2015,0.167272796,0
SOM,2015,SOM2015,65.91837288,0.076917364
SRB,2015,SRB2015,2815.553182,19.84716809
SSD,2015,SSD2015,2459.852673,4.444017575
SUR,2015,SUR2015,11921.11899,1391.574543
SVK,2015,SVK2015,5282.637665,4.55680955
SVN,2015,SVN2015,1023.409988,0.964517454
SWE,2015,SWE2015,216031.2038,856.1003987
SWZ,2015,SWZ2015,3215.642747,41.57152225
SYR,2015,SYR2015,2393.171169,1079.625642
TCA,2015,TCA2015,21.25021906,1.073134449
TCD,2015,TCD2015,2591.368461,7.161024002
TGO,2015,TGO2015,935.6432238,0.076279195
THA,2015,THA2015,120750.3345,240.0949489
TLS,2015,TLS2015,862.9100053,35.03270284
TTO,2015,TTO2015,668.193641,14.92351303
TUN,2015,TUN2015,1880.146494,1483.417748
TUR,2015,TUR2015,27734.97971,963.614733
TWN,2015,TWN2015,942.6410426,0.492295698
TZA,2015,TZA2015,111960.1549,328.5508261
UGA,2015,UGA2015,54021.2652,2.076209053
UKR,2015,UKR2015,48913.80743,2335.961597
URY,2015,URY2015,17586.20347,121.5037998
USA,2015,USA2015,2289653.113,925082.8822
VCT,2015,VCT2015,1.723567254,0
VEN,2015,VEN2015,61336.31437,5397.446704
VIR,2015,VIR2015,0.292475154,0
VNM,2015,VNM2015,217883.2532,1277.156196
VUT,2015,VUT2015,3476.160228,187.7050591
XAD,2015,XAD2015,10.55015536,0
XKO,2015,XKO2015,470.7798667,9.81387476
Z01,2015,Z012015,1.292870061,0.382354635
Z07,2015,Z072015,6629.753253,57.38771491
ZAF,2015,ZAF2015,70157.20182,14118.01357
ZMB,2015,ZMB2015,87182.0365,3518.963221
ZNC,2015,ZNC2015,30.56498165,0
ZWE,2015,ZWE2015,12243.16522,166.0943246
AGO,2016,AGO2016,229690.7462,1580.675738
ALA,2016,ALA2016,672.6592338,2.623747589
ALB,2016,ALB2016,928.3911611,284.2005262
AND,2016,AND2016,0.627510829,0.057038292
ARG,2016,ARG2016,230312.7365,22320.19397
ARM,2016,ARM2016,30.04757964,2.871334563
ATG,2016,ATG2016,14.42539974,0.808791436
AUS,2016,AUS2016,430903.6855,282037.0225
AUT,2016,AUT2016,17218.05508,45.95165657
AZE,2016,AZE2016,25.47520987,7.564777574
BDI,2016,BDI2016,1575.87445,0.230520435
BEL,2016,BEL2016,4512.242798,25.51933229
BEN,2016,BEN2016,2010.492199,0.68670124
BFA,2016,BFA2016,0,0
BGD,2016,BGD2016,21196.36906,21.82100017
BGR,2016,BGR2016,7394.709128,214.4090627
BHS,2016,BHS2016,3136.084655,1957.217036
BIH,2016,BIH2016,2307.979526,155.9085448
BLR,2016,BLR2016,90486.78111,4850.910119
BLZ,2016,BLZ2016,20622.00171,4608.583972
BOL,2016,BOL2016,470310.1869,111128.3531
BRA,2016,BRA2016,5378610.28,2377428.483
BRB,2016,BRB2016,14.31625899,0
BRN,2016,BRN2016,2572.507463,934.5565506
BTN,2016,BTN2016,1962.883658,155.3953355
BWA,2016,BWA2016,0.727647686,0
CAF,2016,CAF2016,51151.91741,10562.10967
CAN,2016,CAN2016,2084425.778,1052571.269
CHE,2016,CHE2016,1679.041703,5.620517256
CHL,2016,CHL2016,113778.7359,9108.70981
CHN,2016,CHN2016,718775.1242,22217.82514
CIV,2016,CIV2016,221124.4668,395.8103545
CMR,2016,CMR2016,116619.2298,824.9528105
COD,2016,COD2016,1381503.694,55990.50975
COG,2016,COG2016,114303.6431,34614.15733
COL,2016,COL2016,290868.2553,49285.26462
COM,2016,COM2016,124.3647881,0.75242768
CRI,2016,CRI2016,13842.90739,1412.581605
CUB,2016,CUB2016,74052.69806,3385.666003
CUW,2016,CUW2016,2.40785431,0.075250778
CYM,2016,CYM2016,70.06050036,4.786812733
CYP,2016,CYP2016,568.9153941,556.66193
CZE,2016,CZE2016,22813.36224,50.75329196
DEU,2016,DEU2016,26876.85404,169.153488
DMA,2016,DMA2016,7.123976756,0.741732042
DNK,2016,DNK2016,4656.34052,27.62010406
DOM,2016,DOM2016,24907.91502,4560.787412
DZA,2016,DZA2016,8011.360145,5835.006749
ECU,2016,ECU2016,44091.18972,3392.766334
EGY,2016,EGY2016,36.72802966,0.395589534
ERI,2016,ERI2016,0,0
ESP,2016,ESP2016,107562.1844,20719.3392
EST,2016,EST2016,36334.85723,106.6170436
ETH,2016,ETH2016,19581.64311,60.22302561
FIN,2016,FIN2016,240428.4632,1877.004568
FJI,2016,FJI2016,8373.140878,881.7713562
FRA,2016,FRA2016,60768.52021,1980.034439
GAB,2016,GAB2016,32150.61792,301.3075757
GBR,2016,GBR2016,28805.52863,293.3020931
GEO,2016,GEO2016,523.4219911,37.88381742
GHA,2016,GHA2016,119243.188,3641.30408
GIN,2016,GIN2016,216012.5699,547.2329656
GLP,2016,GLP2016,70.02423404,1.036473616
GMB,2016,GMB2016,5.170541242,0
GNB,2016,GNB2016,16120.29589,3.543455504
GNQ,2016,GNQ2016,9545.241572,41.83574905
GRC,2016,GRC2016,6034.199903,3289.455944
GRD,2016,GRD2016,59.44976266,0.376168037
GTM,2016,GTM2016,178532.1079,53349.41921
GUF,2016,GUF2016,6127.211342,464.9504799
GUY,2016,GUY2016,26512.3661,9892.883788
HND,2016,HND2016,188441.5269,41476.3951
HRV,2016,HRV2016,5372.963121,151.3487951
HTI,2016,HTI2016,17266.93391,1742.007068
HUN,2016,HUN2016,14018.76853,94.85263053
IDN,2016,IDN2016,2422066.01,729189.1201
IMN,2016,IMN2016,35.15682596,0.544887558
IND,2016,IND2016,164151.4374,965.9209774
IRL,2016,IRL2016,9390.417909,77.0146175
IRN,2016,IRN2016,2.407965007,0.430524538
IRQ,2016,IRQ2016,0.491736271,0.061467763
ISR,2016,ISR2016,64.87129809,4.028825329
ITA,2016,ITA2016,24717.64857,2733.190216
JAM,2016,JAM2016,1991.536031,421.2899819
JPN,2016,JPN2016,54993.59311,854.338354
KAZ,2016,KAZ2016,1288.550612,184.6068194
KEN,2016,KEN2016,19048.53769,96.36534446
KGZ,2016,KGZ2016,11.52477709,4.107038169
KHM,2016,KHM2016,182885.5691,1111.071388
KNA,2016,KNA2016,8.388895962,0
KOR,2016,KOR2016,22557.67679,548.2802061
LAO,2016,LAO2016,387635.1206,858.6117142
LBN,2016,LBN2016,266.2743406,41.5094986
LBR,2016,LBR2016,168586.2003,1535.481739
LBY,2016,LBY2016,0.519489631,0
LCA,2016,LCA2016,107.1703849,0.672532842
LIE,2016,LIE2016,4.321662233,0
LKA,2016,LKA2016,17489.89709,244.1833446
LSO,2016,LSO2016,15.27565188,0.26813038
LTU,2016,LTU2016,25531.68712,131.6877553
LUX,2016,LUX2016,520.7798255,8.334169525
LVA,2016,LVA2016,44945.41714,134.4078088
MAR,2016,MAR2016,2041.202567,735.6696984
MDA,2016,MDA2016,832.9014038,3.941949312
MDG,2016,MDG2016,383655.5524,18799.94849
MEX,2016,MEX2016,273930.39,43030.2883
MKD,2016,MKD2016,1496.246433,51.96684617
MLI,2016,MLI2016,204.828311,0
MMR,2016,MMR2016,362552.3911,1919.194791
MNE,2016,MNE2016,1119.527123,106.5126125
MNG,2016,MNG2016,4142.11333,3315.526581
MOZ,2016,MOZ2016,250565.434,4615.501477
MSR,2016,MSR2016,6.268593425,0
MTQ,2016,MTQ2016,26.05926788,0.298146309
MWI,2016,MWI2016,13529.996,84.90837794
MYS,2016,MYS2016,565553.1104,20412.44439
MYT,2016,MYT2016,83.46931421,0
NAM,2016,NAM2016,1.320688188,0
NCL,2016,NCL2016,1323.908593,671.1928655
NER,2016,NER2016,0,0
NGA,2016,NGA2016,72189.61579,198.3162438
NIC,2016,NIC2016,142379.3063,11933.50488
NLD,2016,NLD2016,1406.590169,20.68283861
NOR,2016,NOR2016,60081.68603,507.7001273
NPL,2016,NPL2016,998.5134169,91.84293601
NZL,2016,NZL2016,80359.09074,4012.039771
PAN,2016,PAN2016,17378.39354,3015.227993
PER,2016,PER2016,230953.4503,18997.59349
PHL,2016,PHL2016,129109.1068,2947.873139
PNG,2016,PNG2016,177924.9401,48662.70167
POL,2016,POL2016,86510.72364,376.4348952
PRI,2016,PRI2016,599.274683,10.24705198
PRK,2016,PRK2016,11487.23498,2192.121192
PRT,2016,PRT2016,94645.80098,34808.11353
PRY,2016,PRY2016,319793.1743,10335.28123
PSE,2016,PSE2016,0,0
REU,2016,REU2016,7.404617179,0
ROU,2016,ROU2016,23045.40891,324.5661312
RUS,2016,RUS2016,5051685.62,3712802.457
RWA,2016,RWA2016,2777.594999,2.229561972
SDN,2016,SDN2016,26.67710691,0.152005002
SEN,2016,SEN2016,254.4069907,0
SGP,2016,SGP2016,154.4365373,2.307413402
SLB,2016,SLB2016,17992.60317,970.5359428
SLE,2016,SLE2016,177686.7572,473.360852
SLV,2016,SLV2016,5743.241817,601.3302329
SOM,2016,SOM2016,86.37904766,0.384521239
SRB,2016,SRB2016,4676.165999,195.8312829
SSD,2016,SSD2016,4067.781885,13.72119083
SUR,2016,SUR2016,16877.90267,2401.649317
SVK,2016,SVK2016,16941.71931,68.93422257
SVN,2016,SVN2016,5389.243463,5.038062113
SWE,2016,SWE2016,310348.1356,1558.765781
SWZ,2016,SWZ2016,4801.902353,49.05008885
SXM,2016,SXM2016,0.29296523,0
SYR,2016,SYR2016,1812.673701,998.2774202
TCA,2016,TCA2016,18.88706691,0.714954111
TCD,2016,TCD2016,3165.963229,6.246185805
TGO,2016,TGO2016,3446.68072,12.60217904
THA,2016,THA2016,171583.854,921.585875
TKM,2016,TKM2016,0.059443912,0.059443912
TLS,2016,TLS2016,1296.543285,52.51188573
TTO,2016,TTO2016,1351.196137,16.35388407
TUN,2016,TUN2016,1454.956106,1159.82741
TUR,2016,TUR2016,25633.04773,1809.278034
TWN,2016,TWN2016,3322.02311,38.92888166
TZA,2016,TZA2016,152852.5566,317.8695117
UGA,2016,UGA2016,67486.12145,1.538350379
UKR,2016,UKR2016,106760.5629,14490.73338
URY,2016,URY2016,23859.53362,329.3359961
USA,2016,USA2016,2264071.527,595955.8748
VCT,2016,VCT2016,16.03810072,1.724378713
VEN,2016,VEN2016,207336.5502,97775.41048
VGB,2016,VGB2016,2.850242975,0
VIR,2016,VIR2016,8.64897168,1.46740939
VNM,2016,VNM2016,353430.5178,3270.420257
VUT,2016,VUT2016,1340.674312,161.3483948
XAD,2016,XAD2016,17.28899873,0
XKO,2016,XKO2016,912.2313166,43.23886015
Z01,2016,Z012016,4.747705735,0
Z07,2016,Z072016,11206.30172,177.8352814
ZAF,2016,ZAF2016,73546.41164,7548.615813
ZMB,2016,ZMB2016,141400.6086,8017.325256
ZNC,2016,ZNC2016,43.94931135,0.126450021
ZWE,2016,ZWE2016,10925.90117,544.4962072
AGO,2017,AGO2017,280422.0188,1260.072896
AIA,2017,AIA2017,0.805048224,0.146374842
ALA,2017,ALA2017,735.1438004,5.364691337
ALB,2017,ALB2017,1686.824074,1025.552478
AND,2017,AND2017,3.422160395,0
ARG,2017,ARG2017,233945.0988,25401.94654
ARM,2017,ARM2017,41.74731802,18.08935618
ATG,2017,ATG2017,71.8984098,10.05946425
AUS,2017,AUS2017,236877.5197,114605.3754
AUT,2017,AUT2017,18402.47322,54.10843264
AZE,2017,AZE2017,80.10105221,32.66274384
BDI,2017,BDI2017,1775.192777,0.307207953
BEL,2017,BEL2017,4137.322686,51.88317619
BEN,2017,BEN2017,2234.71102,0.228794871
BFA,2017,BFA2017,0,0
BGD,2017,BGD2017,28377.11271,42.31498388
BGR,2017,BGR2017,7687.622622,412.2520235
BHS,2017,BHS2017,3703.936227,1923.193634
BIH,2017,BIH2017,1339.314768,129.1856059
BLM,2017,BLM2017,0.073301768,0
BLR,2017,BLR2017,78766.94661,625.6217894
BLZ,2017,BLZ2017,16445.79696,2852.227891
BOL,2017,BOL2017,462948.6864,100880.7288
BRA,2017,BRA2017,4519545.898,1473863.922
BRB,2017,BRB2017,15.81409675,0.074953641
BRN,2017,BRN2017,944.6334979,39.48951412
BTN,2017,BTN2017,1972.244379,412.6470093
BWA,2017,BWA2017,1.157179653,0
CAF,2017,CAF2017,63910.10122,2245.396176
CAN,2017,CAN2017,2559736.503,1458033.36
CHE,2017,CHE2017,2542.413156,22.20314595
CHL,2017,CHL2017,214808.647,67628.47248
CHN,2017,CHN2017,644430.7992,20565.46718
CIV,2017,CIV2017,357308.8585,192.0075817
CMR,2017,CMR2017,187281.5878,638.4534236
COD,2017,COD2017,1468187.699,33757.20281
COG,2017,COG2017,63874.85036,2086.287872
COL,2017,COL2017,424642.2392,31486.06224
COM,2017,COM2017,307.943215,2.63361219
CRI,2017,CRI2017,22051.00225,3076.169436
CUB,2017,CUB2017,76813.80059,43923.25346
CUW,2017,CUW2017,0.827410256,0.075274406
CYM,2017,CYM2017,73.62158437,0
CYP,2017,CYP2017,437.2696528,381.3656145
CZE,2017,CZE2017,26518.11556,22.50140945
DEU,2017,DEU2017,32999.13815,255.1078707
DMA,2017,DMA2017,23290.91324,917.2975039
DNK,2017,DNK2017,4360.353966,66.29538666
DOM,2017,DOM2017,27063.36265,2475.115377
DZA,2017,DZA2017,45968.58782,41705.44402
ECU,2017,ECU2017,71258.13776,6024.919929
EGY,2017,EGY2017,58.43038359,0.996853099
ERI,2017,ERI2017,0,0
ESP,2017,ESP2017,98458.68885,35878.62746
EST,2017,EST2017,38856.69366,160.8867659
ETH,2017,ETH2017,35403.50583,58.03541357
FIN,2017,FIN2017,336198.5406,2591.702154
FJI,2017,FJI2017,3091.618998,203.2164167
FRA,2017,FRA2017,69249.04325,5856.670052
GAB,2017,GAB2017,38643.62481,361.0105187
GBR,2017,GBR2017,23044.90901,320.3494583
GEO,2017,GEO2017,207.8981654,51.62802998
GHA,2017,GHA2017,115331.7585,44.82555288
GIN,2017,GIN2017,231588.1731,381.7361542
GLP,2017,GLP2017,60.45295036,2.071876345
GMB,2017,GMB2017,8.093337744,0
GNB,2017,GNB2017,16436.50458,7.998454403
GNQ,2017,GNQ2017,11937.8691,66.43915253
GRC,2017,GRC2017,8909.197671,5448.020553
GRD,2017,GRD2017,28.15271755,5.721316289
GTM,2017,GTM2017,79800.66124,7601.460449
GUF,2017,GUF2017,4144.336965,487.6343844
GUY,2017,GUY2017,19433.51093,2053.502419
HND,2017,HND2017,113473.4348,14763.69671
HRV,2017,HRV2017,5846.645323,502.8465939
HTI,2017,HTI2017,5498.758031,542.118498
HUN,2017,HUN2017,14115.97449,25.33147851
IDN,2017,IDN2017,1300718.38,51994.22168
IMN,2017,IMN2017,36.23436688,0.817417173
IND,2017,IND2017,179259.8926,1340.725714
IRL,2017,IRL2017,6125.482286,102.8277445
IRN,2017,IRN2017,109.9140751,20.22674681
IRQ,2017,IRQ2017,0.983445182,0
ISR,2017,ISR2017,99.54904099,39.34140217
ITA,2017,ITA2017,34091.51567,9354.065747
JAM,2017,JAM2017,2200.054601,93.45507021
JEY,2017,JEY2017,2.936621935,0.101267762
JOR,2017,JOR2017,0.980525455,0.915333453
JPN,2017,JPN2017,47612.72501,401.4408638
KAZ,2017,KAZ2017,975.1769846,248.2438281
KEN,2017,KEN2017,22163.23428,177.7776021
KGZ,2017,KGZ2017,55.75207341,27.41306171
KHM,2017,KHM2017,118467.9861,996.0170072
KNA,2017,KNA2017,3.678442645,0.367927799
KOR,2017,KOR2017,20757.05609,731.3632981
LAO,2017,LAO2017,349044.103,422.5988653
LBN,2017,LBN2017,288.2091885,45.94587938
LBR,2017,LBR2017,203292.5701,991.3987945
LBY,2017,LBY2017,10.45294938,2.791784001
LCA,2017,LCA2017,83.5570397,1.420176848
LIE,2017,LIE2017,4.057775238,0
LKA,2017,LKA2017,13065.94496,57.97080945
LSO,2017,LSO2017,7.805554621,0
LTU,2017,LTU2017,25803.60419,155.555703
LUX,2017,LUX2017,412.7165643,4.248704036
LVA,2017,LVA2017,47085.30615,237.5683822
MAF,2017,MAF2017,4.174208933,0.292927105
MAR,2017,MAR2017,2366.567119,921.8344437
MDA,2017,MDA2017,1092.116613,12.83166495
MDG,2017,MDG2017,510357.0777,36332.85357
MEX,2017,MEX2017,298634.3877,47306.73352
MKD,2017,MKD2017,1147.151518,205.2624594
MLI,2017,MLI2017,331.9850058,0
MLT,2017,MLT2017,0.125192663,0
MMR,2017,MMR2017,341843.9039,1902.540757
MNE,2017,MNE2017,1268.97162,672.158599
MNG,2017,MNG2017,25238.08943,24447.12088
MOZ,2017,MOZ2017,359023.1479,3202.922041
MSR,2017,MSR2017,0.147514837,0
MTQ,2017,MTQ2017,115.6933339,0.744811447
MWI,2017,MWI2017,15351.0264,89.85391228
MYS,2017,MYS2017,483499.2079,8649.048048
MYT,2017,MYT2017,44.36385522,0.150196312
NAM,2017,NAM2017,2.12744568,0
NCL,2017,NCL2017,1159.780569,352.9107401
NGA,2017,NGA2017,171045.5234,633.3894552
NIC,2017,NIC2017,211698.4799,11610.14711
NLD,2017,NLD2017,1333.202916,34.64740643
NOR,2017,NOR2017,57916.63965,672.9436463
NPL,2017,NPL2017,2394.083932,520.3659865
NZL,2017,NZL2017,74883.64047,1984.054758
PAK,2017,PAK2017,186.3640951,142.7006259
PAN,2017,PAN2017,30970.05498,1590.635194
PER,2017,PER2017,303216.7937,39745.41524
PHL,2017,PHL2017,114280.3138,2056.830201
PNG,2017,PNG2017,117508.798,4117.160196
POL,2017,POL2017,96251.12168,369.5449458
PRI,2017,PRI2017,56205.71666,2974.634881
PRK,2017,PRK2017,8520.854668,1034.63973
PRT,2017,PRT2017,173894.2617,130530.1861
PRY,2017,PRY2017,360073.3774,52330.74793
PSE,2017,PSE2017,1.702968781,0.655586687
ROU,2017,ROU2017,19187.29106,29.99003367
RUS,2017,RUS2017,5288940.621,3374535.009
RWA,2017,RWA2017,2731.125469,1.691672904
SDN,2017,SDN2017,74.64733217,0
SEN,2017,SEN2017,391.7954827,0
SGP,2017,SGP2017,262.6503472,0.615291389
SLB,2017,SLB2017,19761.53862,831.7440679
SLE,2017,SLE2017,232752.5958,1090.348909
SLV,2017,SLV2017,4745.185517,389.666452
SMR,2017,SMR2017,0.055721525,0
SOM,2017,SOM2017,304.8967333,2.615577001
SRB,2017,SRB2017,3570.585907,59.83739327
SSD,2017,SSD2017,6856.150228,12.34689735
SUR,2017,SUR2017,18018.09236,2387.979538
SVK,2017,SVK2017,14212.03305,41.76519621
SVN,2017,SVN2017,4888.343303,14.12256266
SWE,2017,SWE2017,331217.2905,2074.726335
SWZ,2017,SWZ2017,6376.641798,373.7959893
SXM,2017,SXM2017,4.540947524,0
SYR,2017,SYR2017,2146.569604,938.177882
TCA,2017,TCA2017,32.83492385,2.789956344
TCD,2017,TCD2017,6765.21493,8.990730418
TGO,2017,TGO2017,7107.014083,2.135118354
THA,2017,THA2017,196352.8462,478.8163006
TJK,2017,TJK2017,0.121153872,0.061137532
TKM,2017,TKM2017,0.061047255,0.061047255
TLS,2017,TLS2017,1713.471239,57.07814063
TTO,2017,TTO2017,739.1110298,8.924045741
TUN,2017,TUN2017,8533.949301,7855.155118
TUR,2017,TUR2017,33901.00135,3665.520657
TWN,2017,TWN2017,2584.120536,18.77027729
TZA,2017,TZA2017,194869.3201,832.4571929
UGA,2017,UGA2017,116903.4541,12.14676903
UKR,2017,UKR2017,85860.90903,1981.496553
URY,2017,URY2017,21902.2213,751.3444687
USA,2017,USA2017,2311359.17,546225.1617
UZB,2017,UZB2017,1.694133047,0.175470268
VCT,2017,VCT2017,30.79835,0.374752494
VEN,2017,VEN2017,166997.728,13171.6121
VGB,2017,VGB2017,229.3625617,31.19965173
VIR,2017,VIR2017,1126.425149,76.14182394
VNM,2017,VNM2017,286999.889,1860.41335
VUT,2017,VUT2017,436.0919411,93.35584679
XAD,2017,XAD2017,2.669640906,0
XKO,2017,XKO2017,623.8247891,17.78123813
Z01,2017,Z012017,65.38839868,15.83433924
Z06,2017,Z062017,3.882646013,2.482332466
Z07,2017,Z072017,10095.61689,331.2468574
ZAF,2017,ZAF2017,94055.71786,22770.48877
ZMB,2017,ZMB2017,162432.2665,587.8918101
ZNC,2017,ZNC2017,55.31565655,0.126180619
ZWE,2017,ZWE2017,25913.69027,444.0468599
ABW,2018,ABW2018,0.300630886,0
AFG,2018,AFG2018,25.70584525,19.02402075
AGO,2018,AGO2018,242522.3731,962.6444467
AIA,2018,AIA2018,0.219474815,0
ALA,2018,ALA2018,619.7066888,0.965514172
ALB,2018,ALB2018,2048.293202,756.7204314
AND,2018,AND2018,14.88821363,1.254312003
ARG,2018,ARG2018,172964.4366,7742.900599
ARM,2018,ARM2018,5.902521853,0.878453287
ATG,2018,ATG2018,162.814606,25.67396072
AUS,2018,AUS2018,250753.7114,151101.7072
AUT,2018,AUT2018,26335.06692,15.85744519
AZE,2018,AZE2018,75.32863976,17.38960108
BDI,2018,BDI2018,2874.575195,1.76688058
BEL,2018,BEL2018,4630.804507,34.23598857
BEN,2018,BEN2018,1820.563699,0.07647595
BES,2018,BES2018,0.440779272,0
BFA,2018,BFA2018,0,0
BGD,2018,BGD2018,19342.80015,25.26669135
BGR,2018,BGR2018,9753.921478,181.3994912
BHS,2018,BHS2018,913.7490764,461.7212321
BIH,2018,BIH2018,2673.232017,201.7439083
BLR,2018,BLR2018,87446.28568,736.1021037
BLZ,2018,BLZ2018,11162.54227,1266.862821
BOL,2018,BOL2018,301917.6516,31197.06591
BRA,2018,BRA2018,2948392.529,554536.7918
BRB,2018,BRB2018,22.63424415,0
BRN,2018,BRN2018,806.5577453,40.94043424
BTN,2018,BTN2018,1240.06449,353.4808798
BWA,2018,BWA2018,2.624943873,0
CAF,2018,CAF2018,40913.14626,695.6672067
CAN,2018,CAN2018,2142936.813,1172467.385
CHE,2018,CHE2018,3134.439617,6.827411958
CHL,2018,CHL2018,76893.37724,4091.58073
CHN,2018,CHN2018,569767.2595,19661.99394
CIV,2018,CIV2018,324680.7785,307.560518
CMR,2018,CMR2018,120813.7353,200.9478584
COD,2018,COD2018,1373826.566,39523.71464
COG,2018,COG2018,62697.8292,3087.734467
COL,2018,COL2018,352219.128,27212.1902
COM,2018,COM2018,218.1590353,5.039464205
CPV,2018,CPV2018,21.71358061,0
CRI,2018,CRI2018,12334.4091,919.5922201
CUB,2018,CUB2018,14955.10307,5017.579562
CUW,2018,CUW2018,0.752223887,0
CYM,2018,CYM2018,42.38853785,9.2127571
CYP,2018,CYP2018,32.45037143,20.29343655
CZE,2018,CZE2018,39194.87384,5.747227687
DEU,2018,DEU2018,52238.95797,92.19142875
DMA,2018,DMA2018,778.5652048,74.95884615
DNK,2018,DNK2018,3161.625253,14.51824986
DOM,2018,DOM2018,13970.35656,782.703628
DZA,2018,DZA2018,5761.367891,2714.858575
ECU,2018,ECU2018,38747.92181,3237.114347
EGY,2018,EGY2018,62.7381515,0.98989004
ESP,2018,ESP2018,119648.8391,19210.12769
EST,2018,EST2018,40037.87721,125.5057119
ETH,2018,ETH2018,18894.24322,27.57491048
FIN,2018,FIN2018,269954.6259,447.3843664
FJI,2018,FJI2018,1366.935363,139.4786071
FRA,2018,FRA2018,69201.66343,2657.349593
GAB,2018,GAB2018,26787.90258,411.7701412
GBR,2018,GBR2018,26250.32068,111.7889445
GEO,2018,GEO2018,300.04916,84.6601173
GGY,2018,GGY2018,0.201450487,0
